Name,Image,AC Bonus,Base AC,ST Ability,ST Bonus,ST Factor,Immunity,Resistance,Abilities,Ability Bonus,Ability Max,Additional HP,Skills,Skill Bonus,Skill Factor,Movement,Critical Chance,AR Types,AR Bonus,AR Factor,Attack Type,Weapon DMG,Weapon DMG Type,Death ST Factor,Ability Check,Ability Check Bonus,Ability Check Factor,Spell Save DC Bonus,Vulnerability,Immune to Conditions,Cant Move,Cant Act,Cant React,Initiative,Opponent AR Type,Opponent AR Factor,Darkvision,Skill Proficiency,Temporary HP,Ignore,DONE,Description
Slightly Drunk,,,,,,,,,STR,2,,,"Acrobatics, Sleight of Hand, Stealth, Deception, Intimidation, Performance, Persuasion",,DIS,,,,,,,,,,"DEX, CHA",,DIS,,,,,,,,,,,,,FALSE,TRUE,"Just drunk enough for everyone to notice. Strength increased by 2,  Disadvantage on Charisma and Dexterity checks."
Slowed,,-2,,DEX,-2,,,,,,,,,,,x0.5,,,,,,,,,,,,,,,,,TRUE,,,,,,,FALSE,TRUE,"Movement Speed is halved. Dexterity  Saving throws are reduced by 2. Can only take an Action or a Bonus Action, not both. Cannot take Reactions Cannot make  Extra Attacks or  Improved Extra Attacks. Spells cast might be delayed for one turn"
Sluggardly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Can't make an Opportunity Attack against its most recent attacker.
Sneaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Hiding in an unobscured area. Will be caught on sight.
Soul Branding,,,,,,,,,,,,,,,,1.5,,,,,,2d4+1,Fire,,,,,,,,,,,,,,,,,FALSE,TRUE,"Creature's movement speed is increased by 1.5 m / 5 ft, and its next weapon attack deals an additional 2d4 + 1Fire damage. This condition ends upon landing a successful weapon attack."
Soul Caged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,A Soul Cage binds the Nightsong as an engine for Ketheric's Immunity to all damage. The Nightsong can be  Helped out of the Soul Cage.
Soul Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Raphael has soul(s) to spend on powerful spells.
Soul Echo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"While this companion's body is gone, their soul lingers on and can be used to resurrect them."
Soul Oath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"This creature has sworn a Soul Oath to protect its dark master. Should that master die, this creature will also succumb to death."
Soul Overcharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Raphael has consumed the power of a destroyed Soul Pillar. He is unable to cast spells using Souls until he transforms into the  Ascended Fiend.
Soul Pillar Proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Raphael is surrounded by Soul Pillars, granting Raphael's attacks an additional 1d12Fire (per pillar) damage and a +3 (per pillar) bonus to his Dexterity score."
Soulnumbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,FALSE,TRUE,Can't take  Bonus Actions or  Reactions.
Souls Sacrificed: 1,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Vlaakith has increased this creature's all of its ability scores by 2. It now fires 3 beams when it casts  Eldritch Blast.
Souls Sacrificed: 2,,2,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Vlaakith has increased this creature's all of its ability scores by 4. It now fires 4 beams when it casts  Eldritch Blast.
Sovereign's Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Protected from the myconids' mushroom traps by the Sovereign's spore sac. ""Mushroom traps"" like Bibberbang do not notice the affected creature when nearby, enabling safe passage."
Speak with Animals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Can comprehend and communicate with beasts.
Spectator's Charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,A feeble enchantment prevents this creature from attacking the spectator. Any damage could break it...
Spectral Aspect,,,,,,,"Cold, Necrotic","Acid, Fire, Lightning, Thunder",,,,,,,,,,,,,,,,,,,,,,"Frightened, Paralysed, Restrained, Petrified, Prone",,,,,,,,,,FALSE,TRUE,"This creature has Resistance to Acid, Fire, Lightning, and Thunder damage, and is Immune to Cold and Necrotic damage. Creatures that strike it become  Bone Chilled for 2 turns. It cannot be  Frightened,  Paralysed,  Petrified,  Restrained or made  Prone. It can also  Fly while in this ghostly form."
Spell Rot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Unless you are Undead, each time you cast a spell you receive 2d6Necrotic damage per spell level."
Spell Rot Necrosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,You receied 2d6Necrotic for casting a level x spell while you have  Spell Rot.
Spider Queen's Wrath,,-1,,,,,,"Bludgeoning, Piercing, Slashing",STR,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Creature is enraged! Strength increased by 2. Tactician Difficulty: Creature is enraged! Gains an additional attack per turn. Strength is increased by 2 and has Resistance to physical damage.
Spike Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Take 2d4Piercing for every  1.5 m / 5 ft moved on the spikes.
Spindleweb Fanatic,,,,,,,,,,,,,,,,,,,,,,1d6,Psychic,,,,,,,,,,,,,,,,,FALSE,TRUE,"Affected entity deals an additional 1d6Psychic, as long as the source of the aura isn't  Incapacitated."
Spindleweb Fanaticism,,,,,,,,,,,,,,,,3,,,,,,1d6,Psychic,,,,,,,,,,,,,,,,,FALSE,TRUE,"Affected entity and its allies deal an additional 1d6Psychic damage, as long as it isn't  Incapacitated. The entity's movement speed is also increased by 3 m / 10 ft."
Spindleweb Sanctuary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Affected entity can't be targeted by enemy attacks or spells. However, it can still take damage from spells that influence a larger area. If the affected entity attacks or harms another creature, the sanctuary will shatter, dealing 3~24Psychic to nearby creatures."
Spindleweb Skepticism,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"Affected entity has -6 to Armour Class, as long as the source of the aura isn't  Incapacitated."
Spirit Guardians,,,,,,,,,,,,,,,,x0.5,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"Spirits assail the affected entity. Takes 3d8Radiant or 3d8Necrotic damage per turn, and Movement Speed is halved. Still takes half damage on a successful Saving Throw."
Spirit Guardians Aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Spirits protect the affected entity. Nearby enemies take 3d8Radiant or 3d8Necrotic damage per turn, and Movement Speed is halved. The caster can't become  Invisible while concentrating on this spell. On a successful save, targets still take half damage. WIS Save"
Spirit of the Land,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,The reunited soul Thaniel provides a +1 to all Ability Scores and an additional 2m movement speed to all affected entities.
Spiteful Suffering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADV,,,,FALSE,TRUE,"Affected entity takes 1d4 + Charisma ModifierNecrotic damage each turn and Attack Rolls against it have  Advantage. At the start of each turn, the affected entity makes a  Charisma saving throw to remove this effect."
Spoiled Brew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Thisobald emits a rancid, evil stench from his soured brew, dealing 1d6Necrotic to all non-undead in range."
Spore Servant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"The animating spores of a myconid sovereign have taken over this dead creature's body, moving it according to the sovereign's will. Resurrected creature is classified as a plant. Creature is immune to all frightening effects, all blinding effects,  Befuddled,  Noxious Fumes,  Sleeping,  Charmed,  Crown of Madness,  Mind Mastery,  Paralysed, and  Hold Person. Creature is resistant to Poison damage. Creature is unable to cast spells or wild shape."
Spreading Spores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Affected entity is inhaling dry, throat-closing spores that deal 2d8Necrotic damage per turn."
Sprouting Necrosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"At the end of its turns, Shadow-Cursed Vines will sprout at the affected entity's feet."
Stage Fright,,,,,,,,,,,,,,,,,,,,DIS,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Creature has  Disadvantage on Attack Rolls Takes 2d6Psychic damage each time they miss an Attack Roll Removed upon succeeding on an Attack Roll
Staggering Smite,,,,,,,,,,,,,,,DIS,,,,,DIS,,,,,,,DIS,,,,,,,,,,,,,FALSE,TRUE,"Has  Disadvantage on Attack Rolls and Ability Checks, and can't take reactions."
Starry Form: Archer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"In Starry Form. As a Bonus Action, you can cast  Luminous Arrow."
Starry Form: Chalice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"In Starry Form. Whenever you cast a healing spell that consumes a spell slot, you can cast  Chalice Healing."
Starry Form: Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"In Starry Form. When you make a Saving Throw to maintain Concentration on a spell, a roll result of 9 or lower is considered a 10. As a Bonus Action while in this Starry Form, you can cast  Dazzling Breath."
Stasis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,A headless corpse preserved through esoteric magic.
Static Discharge Aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"All constructs near Bernard deal an additional 2d4Lightning to weapon attacks. All others take 2d8Lightning each turn. When the condition ends, Bernard is  Stunned for 2 turns."
Static Discharge: Electroshock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,FALSE,TRUE,"Standing near a statically charged Bernard. Takes 2d8Lightning each turn, can't take reactions and will take an additional 2d8Lightning if it attacks Bernard."
Static Discharge: Supercharge,,,,,,,,,,,,,,,,,,,,,,2d4,Lightning,,,,,,,,,,,,,,,,,FALSE,TRUE,Standing near a statically charged Bernard. Deals an additional 2d4Lightning.
Stealthier,,,,,,,,,,,,,Stealth,3,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"As long as affected entity remains obscured, it has a +3 bonus to Stealth Checks."
Steeped in Bliss,,,,"CHA, WIS, INT",,DIS,,,,,,,"Athletics, Acrobatics, Sleight of Hand, Stealth",,ADV,,,,,,,,,,"STR, DEX, CON",,ADV,,Psychic,,,,,,,,,,,FALSE,TRUE,"Seized by great joy, affected entity is more energized and also more mentally compliant. Entity has  Advantage on physical  Ability checks and  Disadvantage on mental  Saving throws. Entity is also vulnerable to Psychic damage."
Stench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Affected entity smells really bad.
Stench of Death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Affected entity reeks of decaying matter, a sour greenish smell like a waft of unkept tombs."
Step of the Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Jumping no longer requires a  Bonus Action.
Stolen Vigour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Your chosen ability score is reduced by 2.
Stoneskin,,,,,,,,"Bludgeoning, Piercing, Slashing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"Has Resistance to non-magical Bludgeoning, Piercing, and Slashing damage."
Stormheart Resolve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,FALSE,TRUE,"This creature began  Hoarding Energy, gained  100 temporary hit points for 1 round and lost all Incapacitating Conditions after reviving itself."
Strength Drain,,,,STR,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,A shadow has drained the affected entity's Strength by 3.
Stricken With Blinding Sickness,,,,WIS,,DIS,,,,,,,"Animal Handling, Insight, Medicine, Perception, Survival",,DIS,,,,,,,,,,WIS,,DIS,,,,,,,,,,,,,FALSE,TRUE,"Fingernails of searing pain dig into the affected entity's eyes. It has  Disadvantage on Wisdom Checks and  Saving throws, and is also Blinded."
Stricken with Crawler Mucus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Affected entity is  Poisoned and  Paralysed Lasts until affected entity has made a successful  Constitution saving throw.
Stricken with Drow Poison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Affected entity is  Poisoned and has fallen  Asleep. Lasts until affected entity has made a successful  Constitution saving throw or takes damage.
Stricken with Eldritch Inertia,,,,,,DIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Affected entity has  Disadvantage on its next  Saving throw against a spell cast by the source of the condition.
Stricken With Filth Fever,,,,STR,,DIS,,,,,,,Athletics,,DIS,,,,,DIS,,,,,STR,,DIS,,,,,,,,,,,,,FALSE,TRUE,"Beaded and adrip with thick oily sweat, the affected entity has  Disadvantage on Checks,  Saving throws, and Attack rolls using Strength."
Stricken With Flesh Rot,,,,,,,,,,,,,"Persuasion, Performance, Intimidation, Deception",,DIS,,,,,,,,,,CHA,,DIS,,"Cold, Bludgeoning, Piercing, Slashing, Acid, Fire, Force, Lightning, Necrotic, Poison, Psychic, Thunder, Radiant",,,,,,,,,,,FALSE,TRUE,"Rotting in their own vat of stinking Skin, the affected entity has  Disadvantage on Charisma Checks and Vulnerability to all damage."
Stricken with Malice,,,,,,,,,,,,,,,DIS,,,,,DIS,,,,,,,DIS,,,,,,,,,ADV,,,,FALSE,TRUE,Affected entity is Blinded and Poisoned. Has  Disadvantage on Attack Rolls and its range of attacks and spells is reduced to  3 m / 10 ft. Attack Rolls against Blinded creatures have  Advantage. Suffers  Disadvantage on Ability Checks.
Stricken With Mindfire,,,,,,,,,,,,,"Arcana, History, Investigation, Nature, Religion",,DIS,,,,,,,,,,INT,,DIS,,,,,,,,,,,,,FALSE,TRUE,Affected entity's brain is cooking in a stew of hot blood. It has  Disadvantage on Intelligence Checks and behaves as if  Confused during combat.
Stricken With Seizures,,,,DEX,,DIS,,,,,,,"Acrobatics, Sleight of Hand, Stealth",,DIS,,,,,,,,,,DEX,,DIS,,,,,,,,,,,,,FALSE,TRUE,"Involuntary convulsions shiver through the affected entity, giving it  Disadvantage on Ability Checks,  Saving throws, and Attack rolls using Dexterity."
Stricken With Slimy Doom,,,,CON,,DIS,,,,,,,,,,,,,,,,,,,CON,,DIS,,,,,,,,,,,,,FALSE,TRUE,"Affected entity oozes waxy, globulous blood. It has  Disadvantage on Constitution Checks and  Saving throws. In addition, whenever it takes damage, it is Stunned until the end of its next turn."
Stunned,,,,"DEX, STR",-100,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,,,ADV,,,,FALSE,TRUE,"Affected creatures cannot move or take  Actions,  Bonus Actions, or  Reactions. Affected creatures automatically fail  Strength and Dexterity saving throws. Removed by Freedom of Movement, Greater Restoration, Unshackling Strike. Attack Rolls against affected creatures have  Advantage."
Sturdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,This material is rather strong. Only a hit that deals at least 10 damage can damage it.
Sudden Rush,,,,,,,,,,,,,,,,x2,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Movement speed is increased to 18 m / 60 ft and moving doesn't provoke Opportunity Attacks.
Sumptuously Drained,,,,,,,,,,,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"Affected entity's lifeforce has been drained by the incubus, reducing its maximum hit points by  30 hit points."
Sunbeam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Can  Recast Sunbeam
Sunlight Hypersensitivity,,,,,,,,,,,,,,,,,,,,DIS,,,,,,,DIS,,,,,,,,,,,,,FALSE,TRUE,"This creature takes 20 Radiant damage if it starts its turn in sunlight. While sunlit, it has  Disadvantage on Attack rolls and  Ability checks."
Superheated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bludgeoning,,,,,,,,,,,FALSE,TRUE,Exposure to lava has caused Grym's adamantine body to soften. Can now be affected by certain damage types and is vulnerable to Bludgeoning damage.
Superior Elixir of Arcane Cultivation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Has an additional  level 3 Spell Slot.
Supreme Defences,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"While concentrating, you add your Spellcasting Ability Modifier to your  Saving throws."
Supreme Elixir of Arcane Cultivation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Has an additional Level 4 spell slot. Replaces effects from other elixirs when drunk.
Surgeon's Chosen,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Carrying the implement requested by the Surgeon to complete its surgery.
Surprised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,FALSE,TRUE,Cannot take  Actions or  Reactions.
Survival Instinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"If the character reaches 0 Hit Points, it regains 3d4hit points instead of falling Unconscious."
Sussur Antimagic Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Sussur blooms nullify nearby magic.
Sussur Flower Antimagic Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"A sussur tree flower is draining the character of its magical energy, preventing it from casting spells."
Swarmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piercing,,,,,,,,,,,FALSE,TRUE,"Affected entity is Vulnerable to Piercing damage and will take 4d8Piercing every turn. While the entity is Swarmed, Cazador will heal 4d8hit points every turn."
Sweet Stone Features,,,,,1d4,,,,,,,,,,,,,,1d4,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Affected entity is blessed by their own depiction in stone. It gains a  +1d4 bonus to Attack Rolls and Saving Throws.
Swift as Wind,,,,,,,,,,,,,,,,,,Melee,,ADV,,1d8,Force,,,,,,,,,,,,,,,,,FALSE,TRUE,Your next weapon attack has  Advantage. That attack deals an additional 1d8Force.
Symbiotic Entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Affected entity has gained 4 Temporary Hit Points per Druid level, its melee weapon or unarmed attacks deal an additional 1d6Necrotic damage, and it deals double damage with  Halo of Spores. [See Notes] Ends early if the entity uses  Wild Shape."
Telekinesis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"Once per turn, the affected entity can telekinetically throw a creature or object again without expending a Spell Slot"
Tempestuous Magic: Flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,Can  Fly as a bonus action.
Tempestuous Siphon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,A nearby air myrmidon grants the affected entity Immunity to Lightning damage and an additional 3d8Lightning damage to  Elemental Rebuke. The affected entity also gains temporary access to  Lightning Bolt and an additional  Reaction per turn.
Temporarily Hostile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,"If knocking out this entity or fleeing from combat it may harbour some resentment towards the party, but does not remain hostile."
Temporary Hit Points (8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  8 temporary hit points.
Temporary Hit Points (10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  10 temporary hit points.
Temporary Hit Points (15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  15 temporary hit points.
Temporary Hit Points (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  3 temporary hit points.
Temporary Hit Points (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  4 temporary hit points.
Temporary Hit Points (Bolstering Smite),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,FALSE,TRUE,Gained  Charisma modifier temporary hit points from  Bolstering Smite.
Temporary Hit Points (Ever Vigilant),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  15 temporary hit points.
Temporary Hit Points (Stirring Execution),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,FALSE,TRUE,Affected entity has gained  Charisma modifier temporary hit points.
Temporary Hit Points (Elixir of Bloodlust),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FALSE,TRUE,Elixir of Bloodlust granted you  5 temporary hit points. Replaces effects from other elixirs when drunk.
Temporary Hit Points (Well-Liked and Well-Fortified),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,FALSE,TRUE,"Well-Liked and Well-Fortified: instead of dying, you have gained  temporary hit points equal to your Charisma modifier."
Temporary Hit Points (Remedial Rhymes),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FALSE,TRUE,Gained  4 temporary hit points.
Temporary Hit Points (Drunken Cloth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,FALSE,TRUE,Kept from death's door by a brief magical boost. Gained  Constitution modifier temporary hit points.
Test Subject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,You have ingested Araj's potion as part of an experiment.
Tharchiate Vigour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,FALSE,TRUE,Granted 20 Temporary Hit Points by The Tharchiate Codex's enervating magic.
Tharchiate Withering,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Your Constitution score is reduced by 5 while cursed by The Tharchiate Codex's warped arcana.
Thaumaturgy,,,,,,,,,,,,,"Perception, Intimidation, Performance",,ADV,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Has  Advantage on Intimidation and Performance Skill Checks.
The Dead Wastes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,This fragment of Myrkul's realm restores 4d6hit points to Undead and deals 4d6Necrotic to living creatures at the end of their turns in the area.
The Pain Maiden's Blessing,,,,,1d4,,,,,,,,,,,,,,1d4,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,Gains a  +1d4 bonus to Attack rolls and  Saving throws.
The Terazul Jitters,,2,,DEX,,ADV,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,"You move faster but become exhausted after moving while under the frenetic influence of Terazul. Affected entity gains an additional  Action, 9 m / 30 ft of movement, and  Advantage on Dexterity  Saving throws. When the condition ends, the affected entity becomes  Lethargic and is completely incapacitated for 1 turn."
